# Codigo Arvore, Altura, DAP, Diametro Copa, Especie
002712-31.jpg,11.847000000000001,0.5539999999999999,6.642,Caesalpinia ferrea var. leiostachya 
002712-34.jpg,5.647,0.162,4.819,Caesalpinia peltophoroides
002712-38.jpg,10.857999999999999,0.306,5.436,Delonix regia
002712-39.jpg,8.192,0.271,5.827999999999999,Caesalpinia peltophoroides
002712-40.jpg,11.450999999999999,0.47100000000000003,6.77,Tibouchina granulosa 
002712-41.jpg,6.734,0.509,5.476,Tibouchina granulosa 
002712-42.jpg,7.046,0.484,5.4879999999999995,Tibouchina granulosa 
002712-43.jpg,10.504000000000001,0.5539999999999999,9.217,Caesalpinia peltophoroides
002712-44.jpg,6.287999999999999,0.27399999999999997,5.445,Caesalpinia peltophoroides
002712-45.jpg,10.665,0.366,7.747000000000001,Bauhinia sp
002712-46.jpg,9.566,0.446,7.422999999999999,ni
002712-48.jpg,5.6129999999999995,0.156,4.761,Grevillea robusta 
004898-10.jpg,13.665,0.726,9.333,Tipuana tipu 
004898-11.jpg,6.806,0.13699999999999998,4.504,ni
004898-12.jpg,15.478,0.7759999999999999,9.432,Delonix regia
004898-15.jpg,5.6610000000000005,0.17800000000000002,6.086,Spathodea nilotica
004898-16.jpg,15.554,0.71,11.287,Tipuana tipu 
004898-17.jpg,15.663,0.713,10.171,Tipuana tipu 
004898-18.jpg,10.634,0.261,5.978,Caesalpinia peltophoroides
004898-19.jpg,8.892000000000001,0.8370000000000001,4.343999999999999,Tipuana tipu 
004898-22.jpg,17.558,0.945,12.997,Tipuana tipu 
004898-23.jpg,6.8,0.159,3.9939999999999998,ni
004898-24.jpg,18.281,0.9740000000000001,11.072000000000001,Tipuana tipu 
004898-26.jpg,5.492000000000001,0.17800000000000002,5.4910000000000005,Ligustrum lucidum 
004898-28.jpg,6.955,0.17800000000000002,5.3260000000000005,Ligustrum lucidum 
004898-29.jpg,15.123,0.703,9.243,Tipuana tipu 
004898-30.jpg,16.455,0.509,9.943999999999999,Caesalpinia peltophoroides
004898-32.jpg,5.395,0.134,3.54,Lagerstroemia indica 
004898-34.jpg,11.405999999999999,0.47100000000000003,8.218,Caesalpinia peltophoroides
004898-36.jpg,15.488,0.47100000000000003,8.945,Caesalpinia peltophoroides
004898-37.jpg,13.136,0.41700000000000004,7.978,Caesalpinia peltophoroides
004898-39.jpg,12.077,0.649,9.875,ni
004898-40.jpg,6.007000000000001,0.302,4.761,Spathodea nilotica
004898-41.jpg,7.584,0.299,4.9910000000000005,Spathodea nilotica
004898-42.jpg,8.384,0.344,4.769,Spathodea nilotica
004898-44.jpg,5.001,0.127,4.504,Bauhinia sp
004898-45.jpg,5.167999999999999,0.22899999999999998,5.612,Bauhinia sp
004898-46.jpg,17.377,0.602,10.994000000000002,Tipuana tipu 
004898-48.jpg,12.386,0.675,9.021,Tipuana tipu 
004898-49.jpg,11.383,0.251,5.364,ni
004898-50.jpg,9.83,0.8370000000000001,8.14,Tipuana tipu 
004898-51.jpg,5.904,0.21600000000000003,4.064,Bauhinia sp
004898-52.jpg,6.669,0.239,3.636,Bauhinia sp
004898-56.jpg,9.807,0.29600000000000004,3.821,ni
004898-57.jpg,16.518,0.799,8.948,Tipuana tipu 
004898-58.jpg,15.642000000000001,0.732,10.75,Tipuana tipu 
004898-60.jpg,16.673,0.8909999999999999,12.466,Tipuana tipu 
005738-10.jpg,8.752,0.16899999999999998,4.707,Caesalpinia peltophoroides
005738-12.jpg,10.857999999999999,0.28300000000000003,5.436,Bauhinia sp
005738-13.jpg,10.224,0.379,7.046,Bauhinia sp
005738-19.jpg,9.132,0.382,11.683,Caesalpinia peltophoroides
005738-21.jpg,5.647,0.17800000000000002,4.819,Bauhinia sp
005738-5.jpg,6.287999999999999,0.28600000000000003,5.445,Bauhinia sp
007811-11.jpg,14.020999999999999,0.7,7.521,Tipuana tipu 
007811-12.jpg,15.14,0.92,13.749,Tipuana tipu 
007811-21.jpg,17.738,0.9840000000000001,15.125,Tipuana tipu 
007811-22.jpg,15.615,0.7859999999999999,11.837,Tipuana tipu 
007811-24.jpg,15.034,0.904,6.109,Tipuana tipu 
007811-30.jpg,14.243,0.8240000000000001,10.95,Tipuana tipu 
028037-12.jpg,12.882,0.602,15.725999999999999,Tipuana tipu 
028037-14.jpg,9.505,0.401,8.648,Tipuana tipu 
028037-15.jpg,8.091000000000001,0.258,3.818,Tipuana tipu 
028037-16.jpg,8.812000000000001,0.245,6.603,Tipuana tipu 
028037-17.jpg,5.553999999999999,0.201,4.49,ni
028037-18.jpg,11.407,0.6940000000000001,9.389,Tipuana tipu 
028037-20.jpg,5.276,0.251,4.33,ni
028037-21.jpg,6.127000000000001,0.341,5.903,ni
028037-22.jpg,8.524,0.191,2.8689999999999998,ni
028037-27.jpg,9.402999999999999,0.306,4.166,ni
028037-28.jpg,10.389000000000001,0.385,4.373,ni
028037-29.jpg,10.5,0.764,8.214,Chorisia speciosa
028037-30.jpg,10.87,0.29,4.192,ni
028037-31.jpg,8.955,0.47700000000000004,12.732000000000001,Tipuana tipu 
028037-47.jpg,6.597,0.318,8.811,Delonix regia
028037-50.jpg,12.069,0.528,10.035,Chorisia speciosa
032743-14.jpg,11.902999999999999,0.465,10.934000000000001,Tipuana tipu 
032743-15.jpg,9.754,0.39799999999999996,8.979,Tipuana tipu 
032743-16.jpg,11.495,0.516,9.995,Tipuana tipu 
032743-18.jpg,12.262,0.5379999999999999,11.087,Tipuana tipu 
032743-19.jpg,8.619,0.318,7.659,Tipuana tipu 
032743-20.jpg,11.548,0.532,8.677,Tipuana tipu 
042501-10.jpg,6.782,0.23199999999999998,5.067,ni
042501-14.jpg,9.865,0.748,9.055,Tipuana tipu 
042501-15.jpg,8.451,0.312,5.832000000000001,Caesalpinia peltophoroides
042501-16.jpg,10.455,0.624,10.927,Tipuana tipu 
042501-18.jpg,11.88,0.40700000000000003,5.68,Caesalpinia peltophoroides
042501-19.jpg,8.802999999999999,0.5920000000000001,10.821,Caesalpinia peltophoroides
042501-20.jpg,8.363999999999999,0.395,12.276,Caesalpinia peltophoroides
042501-23.jpg,9.97,0.47100000000000003,6.337000000000001,Caesalpinia peltophoroides
042501-24.jpg,7.962000000000001,0.261,5.428,Caesalpinia peltophoroides
042501-26.jpg,9.475,0.39799999999999996,5.336,Caesalpinia peltophoroides
042501-33.jpg,7.5,0.35,4.085,Tibouchina granulosa 
042501-36.jpg,10.799000000000001,0.608,10.086,Tipuana tipu 
042501-37.jpg,7.529,0.14,2.316,Tabebuia sp
042501-39.jpg,9.86,0.325,6.683,Caesalpinia peltophoroides
042501-40.jpg,11.055,0.321,4.678,Caesalpinia peltophoroides
042501-44.jpg,9.117,0.395,4.496,Caesalpinia peltophoroides
042501-46.jpg,8.145,0.624,10.495,Tipuana tipu 
042501-52.jpg,13.877,0.764,11.452,Tipuana tipu 
042501-53.jpg,10.095,0.299,5.899,Caesalpinia peltophoroides
042501-56.jpg,6.295,0.166,4.819,Tibouchina granulosa 
042501-58.jpg,13.216,0.713,7.881,Tipuana tipu 
042501-60.jpg,10.770999999999999,0.7070000000000001,8.427,Tipuana tipu 
042501-61.jpg,6.537999999999999,0.159,4.937,Tibouchina granulosa 
042501-62.jpg,8.386000000000001,0.21600000000000003,5.452999999999999,Tibouchina granulosa 
042501-63.jpg,8.542,0.201,4.362,Tabebuia sp
042501-69.jpg,12.165999999999999,0.309,4.988,Caesalpinia peltophoroides
042501-72.jpg,13.26,0.608,7.252999999999999,Caesalpinia peltophoroides
042501-74.jpg,12.274000000000001,0.56,7.9270000000000005,Tipuana tipu 
042501-75.jpg,5.297999999999999,0.172,4.217,Persea americana
042501-76.jpg,5.529,0.21600000000000003,4.708,ni
042501-77.jpg,10.53,0.376,7.869,Caesalpinia peltophoroides
042501-78.jpg,12.349,0.385,8.796,Caesalpinia peltophoroides
042501-79.jpg,7.481,0.331,10.195,Delonix regia
042501-80.jpg,8.697000000000001,0.271,6.277,Delonix regia
042501-81.jpg,10.571,0.261,5.757999999999999,Caesalpinia peltophoroides
042501-85.jpg,18.421,0.703,7.59,Tipuana tipu 
042501-89.jpg,17.454,0.726,8.526,Tipuana tipu 
042501-91.jpg,9.496,0.239,6.452999999999999,Tibouchina granulosa 
042501-92.jpg,8.314,0.27399999999999997,6.2589999999999995,Tibouchina granulosa 
042501-94.jpg,14.734000000000002,0.8370000000000001,8.27,Tipuana tipu 
042501-95.jpg,17.838,0.573,9.062999999999999,Tipuana tipu 
042501-96.jpg,14.729000000000001,0.605,7.954,ni
042501-99.jpg,8.542,0.47700000000000004,5.744,Delonix regia
044024-10.jpg,8.29,0.22899999999999998,6.39,Caesalpinia peltophoroides
044024-11.jpg,13.142999999999999,0.414,6.267,Caesalpinia peltophoroides
044024-12.jpg,11.285,0.41700000000000004,5.397,Caesalpinia peltophoroides
044024-13.jpg,12.216,0.382,6.551,Caesalpinia ferrea var. leiostachya 
044024-14.jpg,9.402999999999999,0.379,3.859,Caesalpinia peltophoroides
044024-16.jpg,8.411,0.325,5.306,Caesalpinia ferrea var. leiostachya 
044024-17.jpg,6.666,0.271,3.7310000000000003,Tibouchina granulosa 
044024-18.jpg,6.666,0.166,2.7769999999999997,Bauhinia sp
044024-19.jpg,10.868,0.344,6.09,Caesalpinia peltophoroides
044024-21.jpg,7.3,0.188,5.313,Caesalpinia peltophoroides
044024-23.jpg,8.544,0.23600000000000002,6.55,Tabebuia sp
044024-24.jpg,11.217,0.33399999999999996,5.989,Tabebuia sp
044024-28.jpg,13.182,0.547,9.681000000000001,Caesalpinia peltophoroides
044024-30.jpg,8.089,0.248,6.015,Caesalpinia peltophoroides
044024-32.jpg,10.639000000000001,0.821,7.5360000000000005,Tipuana tipu 
044024-34.jpg,9.376,0.446,5.479,Tibouchina granulosa 
044024-35.jpg,10.65,0.379,6.307,Ligustrum lucidum 
044024-36.jpg,7.183,0.223,3.21,Persea americana
044024-37.jpg,12.562999999999999,0.382,5.587000000000001,Caesalpinia peltophoroides
044024-38.jpg,11.767000000000001,0.376,8.215,Caesalpinia peltophoroides
044024-39.jpg,9.252,0.40700000000000003,6.83,Tabebuia sp
044024-40.jpg,10.345999999999998,0.35700000000000004,6.996,Caesalpinia peltophoroides
044024-41.jpg,10.247,0.42,7.4910000000000005,Caesalpinia peltophoroides
044024-42.jpg,13.007,0.331,7.721,Caesalpinia peltophoroides
044024-43.jpg,10.321,0.433,8.767999999999999,Caesalpinia peltophoroides
044024-45.jpg,12.249,0.32799999999999996,5.655,Caesalpinia peltophoroides
044024-46.jpg,11.413,0.293,5.564,Tabebuia sp
044024-48.jpg,13.208,0.439,7.443,Caesalpinia peltophoroides
044024-50.jpg,9.496,0.318,8.633,Caesalpinia peltophoroides
044202-11.jpg,12.488,0.462,9.107000000000001,Caesalpinia peltophoroides
044202-12.jpg,10.118,0.366,5.404,Caesalpinia peltophoroides
044202-13.jpg,11.609000000000002,0.35,6.093,Caesalpinia peltophoroides
044202-14.jpg,9.023,0.251,5.886,Caesalpinia peltophoroides
044202-15.jpg,5.699,0.162,3.283,Bauhinia sp
044202-16.jpg,7.87,0.255,8.568,Tabebuia sp
044202-17.jpg,4.493,0.175,4.273,Tibouchina granulosa 
044202-18.jpg,13.217,0.77,11.322000000000001,Tipuana tipu 
044202-20.jpg,10.668,0.28,6.502999999999999,Tabebuia sp
044202-21.jpg,8.25,0.353,9.037,Persea americana
044202-22.jpg,8.401,0.223,4.035,Tabebuia sp
044202-23.jpg,11.112,0.309,7.518,ni
044202-24.jpg,14.375,0.614,14.37,Tipuana tipu 
044202-28.jpg,9.193999999999999,0.22899999999999998,7.5520000000000005,Tabebuia sp
044202-32.jpg,9.316,0.29,6.947,Caesalpinia peltophoroides
044202-33.jpg,9.064,0.226,6.729,Caesalpinia peltophoroides
044202-41.jpg,14.209000000000001,0.455,10.162,Caesalpinia peltophoroides
044202-43.jpg,11.587,0.28,5.646,Caesalpinia ferrea var. leiostachya 
044202-44.jpg,10.534,0.525,6.9510000000000005,Spathodea nilotica
044202-45.jpg,9.033,0.312,6.586,Caesalpinia peltophoroides
061123-12.jpg,5.073,0.551,2.235,Tipuana tipu 
061123-15.jpg,13.11,0.40399999999999997,9.613,Tipuana tipu 
061123-16.jpg,11.546,0.5539999999999999,9.302999999999999,Tipuana tipu 
061123-17.jpg,12.9,0.42700000000000005,8.293,Tipuana tipu 
061123-21.jpg,10.477,0.462,9.469,Caesalpinia peltophoroides
061123-23.jpg,5.28,0.379,4.56,Tibouchina granulosa 
061123-24.jpg,9.462,0.63,8.43,Tipuana tipu 
061123-25.jpg,14.946,0.879,14.279000000000002,Tipuana tipu 
061123-27.jpg,11.440999999999999,0.583,7.761,Tipuana tipu 
061123-33.jpg,11.533,0.474,9.324,Terminalia catappa
061123-34.jpg,10.786,0.36,8.805,Caesalpinia peltophoroides
061123-37.jpg,13.952,0.675,10.482000000000001,Tipuana tipu 
061123-38.jpg,14.747,0.758,12.318,Tipuana tipu 
061123-39.jpg,14.664000000000001,0.602,10.411,Tipuana tipu 
061123-40.jpg,13.599,0.509,12.050999999999998,Caesalpinia peltophoroides
061123-42.jpg,14.960999999999999,0.675,11.302,Tipuana tipu 
061123-43.jpg,14.022,0.602,15.05,Tipuana tipu 
061123-44.jpg,14.922,0.433,14.084000000000001,Tipuana tipu 
061123-45.jpg,8.038,0.63,6.747999999999999,Tipuana tipu 
061123-48.jpg,10.369000000000002,0.602,9.396,Tipuana tipu 
061123-50.jpg,8.846,0.525,8.096,Ligustrum lucidum 
061123-52.jpg,11.652000000000001,0.595,10.437000000000001,Tipuana tipu 
061123-53.jpg,5.428999999999999,0.191,4.669,Erythrina falcata
061123-54.jpg,12.706,0.509,9.898,Caesalpinia peltophoroides
061123-55.jpg,12.466,0.41100000000000003,10.127,Caesalpinia peltophoroides
061123-56.jpg,5.526,0.22899999999999998,3.7560000000000002,Eugenia uniflora 
061123-57.jpg,13.693,0.856,12.573,Tipuana tipu 
061123-58.jpg,7.916,0.271,7.6339999999999995,Terminalia catappa
061123-60.jpg,9.3,0.41700000000000004,8.367,Jacaranda mimosaefolia
061123-61.jpg,7.52,0.299,7.205,Jacaranda mimosaefolia
061123-62.jpg,14.449000000000002,0.64,11.993,Tipuana tipu 
061123-63.jpg,10.892999999999999,0.27399999999999997,7.831,Jacaranda mimosaefolia
061123-66.jpg,14.97,0.643,12.8,Caesalpinia ferrea var. leiostachya 
061123-68.jpg,9.415,0.366,7.507999999999999,Tipuana tipu 
061123-69.jpg,11.244000000000002,0.32799999999999996,5.122000000000001,ni
065811-10.jpg,5.841,0.532,8.389,Tipuana tipu 
065811-103.jpg,7.644,0.255,6.4239999999999995,Ligustrum lucidum 
065811-105.jpg,5.763999999999999,0.264,5.841,Tibouchina granulosa 
065811-107.jpg,11.700999999999999,0.764,7.814,Spathodea nilotica
065811-111.jpg,6.297000000000001,0.15,3.708,Tabebuia sp
065811-12.jpg,6.931,0.19699999999999998,7.412999999999999,Caesalpinia peltophoroides
065811-13.jpg,5.926,0.306,7.345,Delonix regia
065811-14.jpg,6.749,0.223,5.806,Spathodea nilotica
065811-20.jpg,6.478,0.36,7.774,Ligustrum lucidum 
065811-21.jpg,7.127999999999999,0.299,7.425,Tibouchina granulosa 
065811-22.jpg,5.857,0.264,6.109,Tibouchina granulosa 
065811-24.jpg,5.546,0.23600000000000002,5.146,Caesalpinia echinata
065811-25.jpg,6.311,0.38799999999999996,7.657,Delonix regia
065811-27.jpg,7.176,0.172,3.392,Caesalpinia ferrea var. leiostachya 
065811-28.jpg,5.567,0.299,5.834,Lagerstroemia indica 
065811-31.jpg,13.613,0.45799999999999996,8.042,Caesalpinia peltophoroides
065811-40.jpg,6.473,0.14,2.798,ni
065811-42.jpg,16.392,0.8370000000000001,10.033,Tipuana tipu 
065811-45.jpg,10.770999999999999,0.261,4.074,ni
065811-46.jpg,6.5,0.191,4.874,Tibouchina granulosa 
065811-47.jpg,8.975,0.251,8.897,Caesalpinia peltophoroides
065811-49.jpg,12.568,0.341,8.374,Caesalpinia peltophoroides
065811-50.jpg,10.578,0.34700000000000003,8.092,Caesalpinia peltophoroides
065811-52.jpg,10.587,0.382,7.725,Caesalpinia peltophoroides
065811-55.jpg,6.597,0.353,9.961,Tipuana tipu 
065811-58.jpg,8.63,0.242,7.223,Caesalpinia peltophoroides
065811-62.jpg,12.350999999999999,0.5539999999999999,10.300999999999998,Tipuana tipu 
065811-65.jpg,5.492000000000001,0.204,5.881,Bauhinia sp
065811-70.jpg,11.452,0.627,10.309000000000001,Tipuana tipu 
065811-72.jpg,10.096,0.366,8.16,Delonix regia
065811-73.jpg,6.622999999999999,0.23600000000000002,5.091,Bauhinia sp
065811-74.jpg,6.877000000000001,0.299,7.121,Bauhinia sp
065811-77.jpg,8.179,0.369,7.832000000000001,Acacia sp
065811-80.jpg,15.344000000000001,0.547,8.575,Tipuana tipu 
065811-82.jpg,12.446,0.643,10.865,Tipuana tipu 
065811-83.jpg,7.815,0.19699999999999998,5.494,Caesalpinia peltophoroides
065811-96.jpg,6.984,0.156,5.091,Caesalpinia peltophoroides
065811-97.jpg,10.057,0.337,9.39,Caesalpinia peltophoroides
068373-10.jpg,11.319,0.42700000000000005,9.616,Tabebuia sp
071684-10.jpg,7.077000000000001,0.162,3.301,ni
078417-10.jpg,6.749,0.369,9.662,Tibouchina granulosa 
078417-17.jpg,6.537999999999999,0.29600000000000004,6.068,Caesalpinia peltophoroides
078417-18.jpg,7.776,0.353,9.363999999999999,Caesalpinia peltophoroides
078417-19.jpg,9.742,0.39799999999999996,10.652999999999999,Caesalpinia peltophoroides
078417-21.jpg,5.098,0.175,6.308,Bauhinia sp
078417-23.jpg,6.051,0.385,8.182,Ligustrum lucidum 
087602-10.jpg,9.766,0.28600000000000003,4.958,Spathodea nilotica
087602-14.jpg,15.577,0.821,12.642999999999999,Tipuana tipu 
087602-16.jpg,12.935,0.659,11.543,Tipuana tipu 
088200-11.jpg,6.546,0.11800000000000001,4.075,Tabebuia sp
088200-16.jpg,11.520999999999999,0.37200000000000005,6.922999999999999,Caesalpinia peltophoroides
088200-30.jpg,5.1370000000000005,0.21600000000000003,6.334,Tibouchina granulosa 
088200-31.jpg,7.975,0.344,5.642,Tibouchina granulosa 
088200-36.jpg,6.849,0.166,2.9960000000000004,Jacaranda mimosaefolia
088200-39.jpg,9.099,0.22899999999999998,4.229,ni
091413-22.jpg,12.866,0.48700000000000004,8.346,Caesalpinia peltophoroides
091413-32.jpg,11.128,0.22899999999999998,6.654,Caesalpinia peltophoroides
091413-35.jpg,11.198,0.589,10.021,Caesalpinia peltophoroides
091413-37.jpg,10.258,0.5920000000000001,9.818,Ligustrum lucidum 
091413-38.jpg,9.195,0.493,10.207,Ligustrum lucidum 
091413-39.jpg,7.91,0.455,10.286,Ligustrum lucidum 
105171-10.jpg,8.612,0.331,8.566,Caesalpinia peltophoroides
105171-11.jpg,12.195,0.43,11.027000000000001,Caesalpinia ferrea var. leiostachya 
105171-12.jpg,6.92,0.242,3.986,ni
105171-13.jpg,6.585,0.299,7.07,Bauhinia sp
105171-14.jpg,7.997000000000001,0.242,4.22,ni
105171-15.jpg,7.084,0.17800000000000002,6.12,Eugenia uniflora 
105171-17.jpg,9.512,0.363,8.495,ni
105171-18.jpg,9.724,0.309,7.096,Holocalyx balansae
105171-27.jpg,4.596,0.166,4.5889999999999995,Tabebuia sp
105171-28.jpg,9.173,0.34700000000000003,6.731,Tabebuia sp
105171-29.jpg,9.209,0.207,5.2620000000000005,ni
105171-31.jpg,13.34,0.43,9.927,Caesalpinia peltophoroides
105171-33.jpg,6.801,0.264,3.708,Caesalpinia peltophoroides
105171-34.jpg,13.172,0.242,3.4760000000000004,Plumeria rubra
105171-55.jpg,8.365,0.242,3.818,Erythrina falcata
117820-11.jpg,10.252,0.532,8.187000000000001,Ligustrum lucidum 
117820-12.jpg,11.962,0.401,8.259,Caesalpinia peltophoroides
117820-13.jpg,13.931,0.37200000000000005,8.802,Caesalpinia peltophoroides
117820-14.jpg,14.165999999999999,0.764,13.33,Tipuana tipu 
117820-15.jpg,11.245,0.436,7.452999999999999,Spathodea nilotica
121657-11.jpg,10.532,0.6459999999999999,12.789000000000001,Holocalyx balansae
121657-14.jpg,12.805,0.49700000000000005,9.926,Holocalyx balansae
121657-16.jpg,5.966,0.248,3.3360000000000003,Holocalyx balansae
121657-17.jpg,8.805,0.385,6.394,Holocalyx balansae
126519-10.jpg,11.309000000000001,0.573,8.82,Holocalyx balansae
126519-11.jpg,10.489,0.723,9.454,Eucalyptus sp 
126519-12.jpg,11.957,0.5760000000000001,8.722000000000001,Caesalpinia ferrea var. leiostachya 
126519-18.jpg,11.163,0.563,11.866,Eucalyptus sp 
126519-22.jpg,12.195,0.42700000000000005,11.027000000000001,Caesalpinia peltophoroides
126519-27.jpg,12.824000000000002,0.637,11.19,Caesalpinia ferrea var. leiostachya 
126519-40.jpg,13.402999999999999,0.43,9.648,Caesalpinia ferrea var. leiostachya 
126519-43.jpg,7.879,0.299,5.837999999999999,Caesalpinia ferrea var. leiostachya 
126519-44.jpg,7.7620000000000005,0.449,10.682,Caesalpinia ferrea var. leiostachya 
134465-11.jpg,6.321000000000001,0.242,5.195,Tabebuia sp
134465-13.jpg,6.702000000000001,0.226,4.189,Tabebuia sp
134465-16.jpg,16.041,0.506,7.224,Grevillea robusta 
134465-17.jpg,16.169,0.503,6.126,Grevillea robusta 
134465-18.jpg,6.422999999999999,0.175,6.68,Bauhinia sp
134465-19.jpg,6.531000000000001,0.16899999999999998,5.541,Bauhinia sp
134465-20.jpg,14.620999999999999,0.38799999999999996,4.906000000000001,Grevillea robusta 
134465-22.jpg,13.811,0.344,7.787999999999999,Tipuana tipu 
134465-23.jpg,13.724,0.484,12.462,Tipuana tipu 
134465-25.jpg,5.565,0.162,4.577,Erythrina falcata
134465-26.jpg,12.174000000000001,0.369,7.968,Jacaranda mimosaefolia
134465-28.jpg,6.624,0.153,4.238,Bauhinia sp
134465-30.jpg,9.003,0.166,2.846,Jacaranda mimosaefolia
134465-31.jpg,7.337000000000001,0.16899999999999998,4.6930000000000005,Bauhinia sp
138410-10.jpg,13.299000000000001,0.7979999999999999,12.614,Tipuana tipu 
138410-14.jpg,14.377,0.614,9.752,Tipuana tipu 
138410-15.jpg,14.57,0.614,10.317,Tipuana tipu 
138410-16.jpg,10.731,0.433,8.692,Tipuana tipu 
138410-18.jpg,11.287,0.624,14.187000000000001,Tipuana tipu 
138410-19.jpg,8.5,0.63,14.694,Tipuana tipu 
138410-26.jpg,13.052999999999999,0.684,12.546,Tipuana tipu 
138410-28.jpg,12.23,0.7959999999999999,10.43,Tipuana tipu 
138410-30.jpg,13.123,0.324,11.274000000000001,Tipuana tipu 
138410-31.jpg,13.177999999999999,0.6940000000000001,11.97,Tipuana tipu 
138410-33.jpg,5.597,0.166,2.932,ni
138410-34.jpg,9.847999999999999,0.156,1.3230000000000002,Spathodea nilotica
148067-11.jpg,13.508,0.49,10.300999999999998,Caesalpinia peltophoroides
148067-16.jpg,12.343,0.5670000000000001,11.165999999999999,Caesalpinia peltophoroides
148067-17.jpg,9.783,0.563,8.306000000000001,Caesalpinia peltophoroides
148067-18.jpg,13.481,0.382,8.536,Caesalpinia peltophoroides
148067-27.jpg,12.232000000000001,0.42,6.372999999999999,Spathodea nilotica
148067-32.jpg,10.359000000000002,0.37200000000000005,5.731,Spathodea nilotica
148067-38.jpg,6.751,0.239,5.955,Tabebuia sp
148067-39.jpg,6.345,0.299,4.716,Tibouchina granulosa 
148067-42.jpg,13.946,0.56,10.103,Caesalpinia peltophoroides
148067-44.jpg,9.574,0.321,8.722999999999999,Caesalpinia peltophoroides
148067-51.jpg,10.767000000000001,0.5760000000000001,6.968,Spathodea nilotica
148067-55.jpg,7.102,0.49,2.8089999999999997,Caesalpinia peltophoroides
148067-58.jpg,9.51,0.5379999999999999,9.831,Caesalpinia peltophoroides
148067-61.jpg,8.035,0.369,8.735,Caesalpinia peltophoroides
148067-62.jpg,6.346,0.309,3.7569999999999997,Ficus sp 
148067-64.jpg,8.657,0.35,7.706,Caesalpinia peltophoroides
148067-66.jpg,6.035,0.41700000000000004,7.422999999999999,Tibouchina granulosa 
148067-71.jpg,7.093,0.29600000000000004,5.624,Tibouchina granulosa 
148067-72.jpg,8.542,0.455,15.44,Delonix regia
148067-73.jpg,12.342,0.395,8.149,Caesalpinia peltophoroides
148067-74.jpg,11.0,0.353,8.666,Caesalpinia peltophoroides
148067-75.jpg,9.816,0.39799999999999996,6.808,Caesalpinia peltophoroides
148067-76.jpg,12.005999999999998,0.35,7.622999999999999,Caesalpinia peltophoroides
148067-77.jpg,13.276,0.446,9.975,Caesalpinia peltophoroides
148067-78.jpg,6.746,0.366,3.997,ni
149829-11.jpg,12.982999999999999,0.643,8.226,Holocalyx balansae
149829-12.jpg,12.129000000000001,0.40399999999999997,5.274,Holocalyx balansae
149829-13.jpg,7.141,0.146,3.593,Tabebuia sp
149829-15.jpg,6.777,0.366,7.167000000000001,Delonix regia
149829-16.jpg,10.839,0.42700000000000005,6.662000000000001,Caesalpinia peltophoroides
149829-17.jpg,12.693,0.821,8.466000000000001,Caesalpinia ferrea var. leiostachya 
149829-20.jpg,9.907,0.5539999999999999,6.475,Caesalpinia peltophoroides
149829-27.jpg,5.586,0.213,5.695,Ligustrum lucidum 
149829-31.jpg,11.63,0.506,7.773,Holocalyx balansae
149829-32.jpg,7.647,0.41100000000000003,4.5889999999999995,Holocalyx balansae
149829-33.jpg,8.172,0.28300000000000003,5.039,Holocalyx balansae
149829-34.jpg,6.897,0.15,3.3339999999999996,Holocalyx balansae
149829-35.jpg,6.631,0.16899999999999998,3.091,Terminalia catappa
